TITLE = " Dissociation Mass Fractions"
Variables = " N2", "O2", "NO", "N", "O", "Ar", "T"
Zone T= "Temperature", I=1000, F=POINT
0.610766 0.00165189 0.0166204 0.0337985 0.321356 0.0158016 5133.42
0.609729 0.00159226 0.016421 0.0350597 0.321403 0.0157891 5151.4
0.60868 0.00153597 0.0162275 0.0363371 0.321437 0.0157765 5169.11
0.607619 0.00148278 0.0160397 0.0376303 0.321458 0.0157638 5186.55
0.606546 0.00143248 0.0158573 0.0389385 0.321467 0.0157512 5203.74
0.605463 0.00138487 0.0156801 0.0402612 0.321466 0.0157385 5220.67
0.604368 0.00133976 0.0155079 0.0415978 0.321453 0.0157257 5237.36
0.603264 0.00129699 0.0153405 0.0429477 0.32143 0.015713 5253.81
0.602149 0.0012564 0.0151777 0.0443105 0.321398 0.0157002 5270.02
0.601025 0.00121784 0.0150192 0.0456855 0.321356 0.0156874 5286
0.599891 0.00118118 0.014865 0.0470724 0.321306 0.0156745 5301.76
0.598749 0.0011463 0.0147149 0.0484706 0.321248 0.0156616 5317.3
0.597598 0.00111309 0.0145686 0.0498797 0.321182 0.0156487 5332.62
0.596439 0.00108144 0.0144261 0.0512992 0.321108 0.0156358 5347.74
0.595272 0.00105125 0.0142871 0.0527286 0.321027 0.0156228 5362.65
0.594097 0.00102244 0.0141516 0.0541677 0.320939 0.0156098 5377.37
0.592915 0.000994926 0.0140194 0.0556159 0.320845 0.0155968 5391.89
0.591727 0.000968624 0.0138903 0.0570729 0.320745 0.0155838 5406.22
0.590531 0.000943466 0.0137643 0.0585384 0.320639 0.0155707 5420.37
0.589329 0.000919385 0.0136413 0.0600119 0.320527 0.0155576 5434.34
0.58812 0.00089632 0.0135211 0.0614931 0.32041 0.0155445 5448.14
0.586906 0.000874213 0.0134036 0.0629818 0.320288 0.0155314 5461.76
0.585686 0.00085301 0.0132887 0.0644775 0.320161 0.0155182 5475.22
0.584461 0.000832662 0.0131763 0.0659801 0.320029 0.015505 5488.52
0.58323 0.000813123 0.0130664 0.0674891 0.319893 0.0154918 5501.66
0.581994 0.000794348 0.0129589 0.0690043 0.319752 0.0154786 5514.64
0.580754 0.000776298 0.0128536 0.0705255 0.319608 0.0154654 5527.48
0.579509 0.000758933 0.0127504 0.0720523 0.319459 0.0154521 5540.17
0.578259 0.00074222 0.0126494 0.0735846 0.319307 0.0154389 5552.71
0.577005 0.000726124 0.0125504 0.075122 0.319151 0.0154256 5565.12
0.575747 0.000710615 0.0124534 0.0766644 0.318991 0.0154123 5577.38
0.574486 0.000695663 0.0123583 0.0782115 0.318829 0.015399 5589.52
0.57322 0.00068124 0.012265 0.0797631 0.318663 0.0153856 5601.53
0.571951 0.000667322 0.0121735 0.0813191 0.318494 0.0153723 5613.4
0.570679 0.000653884 0.0120838 0.0828791 0.318322 0.015359 5625.16
0.569403 0.000640903 0.0119956 0.084443 0.318147 0.0153456 5636.79
0.568125 0.000628357 0.0119091 0.0860106 0.31797 0.0153322 5648.31
0.566843 0.000616227 0.0118242 0.0875817 0.31779 0.0153189 5659.71
0.565559 0.000604494 0.0117407 0.0891562 0.317608 0.0153055 5671
0.564272 0.000593139 0.0116588 0.0907339 0.317423 0.0152921 5682.17
0.562983 0.000582147 0.0115782 0.0923146 0.317236 0.0152787 5693.24
0.561691 0.000571499 0.011499 0.0938982 0.317046 0.0152653 5704.21
0.560397 0.000561183 0.0114212 0.0954845 0.316855 0.0152518 5715.07
0.559101 0.000551183 0.0113446 0.0970734 0.316661 0.0152384 5725.83
0.557802 0.000541486 0.0112693 0.0986647 0.316466 0.015225 5736.49
0.556502 0.000532079 0.0111952 0.100258 0.316268 0.0152116 5747.05
0.5552 0.00052295 0.0111223 0.101854 0.316069 0.0151981 5757.52
0.553897 0.000514088 0.0110506 0.103452 0.315868 0.0151847 5767.9
0.552591 0.000505482 0.0109799 0.105051 0.315666 0.0151713 5778.19
0.551285 0.000497121 0.0109104 0.106653 0.315461 0.0151578 5788.39
0.549976 0.000488995 0.0108419 0.108256 0.315256 0.0151444 5798.5
0.548667 0.000481096 0.0107744 0.109861 0.315048 0.0151309 5808.53
0.547356 0.000473415 0.010708 0.111467 0.31484 0.0151175 5818.47
0.546044 0.000465942 0.0106425 0.113074 0.31463 0.0151041 5828.34
